Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0070062~extracellular exosome	43	18.695652173913043	0.08898100228653369	SCARB2, LGALS3BP, CD40, MTMR11, SRC, FGL2, SECTM1, GNS, CNDP2, HEBP1, ALDH2, PSMB2, CTSL, PSMB3, DPYSL2, TNFSF10, ANKFY1, ARSB, GSTK1, GSTO1, CD300A, MYOF, ANXA5, AKR1A1, ATP1B3, TOR1B, LILRB4, PSMB8, WARS1, PSMB9, BST2, PSMA5, PLSCR1, CEACAM1, NAGK, NPC2, ALDH1A1, PSME1, SERPING1, NUCB1, GAS6, VAMP5, BLVRA	229	1481	9863	1.2505093631412743	0.9999999999967952	1.0	0.9858657243816255
GOTERM_BP_DIRECT	GO:0032692~negative regulation of interleukin-1 production	2	0.8695652173913043	0.09003931944020835	CEACAM1, GAS6	226	4	9653	21.356194690265486	1.0	1.0	0.9830188679245283
GOTERM_BP_DIRECT	GO:0051222~positive regulation of protein transport	2	0.8695652173913043	0.09003931944020835	SRC, TNF	226	4	9653	21.356194690265486	1.0	1.0	0.9830188679245283
GOTERM_BP_DIRECT	GO:0019064~fusion of virus membrane with host plasma membrane	2	0.8695652173913043	0.09003931944020835	CTSL, GAS6	226	4	9653	21.356194690265486	1.0	1.0	0.9830188679245283
GOTERM_BP_DIRECT	GO:2000342~negative regulation of chemokine (C-X-C motif) ligand 2 production	2	0.8695652173913043	0.09003931944020835	OAS1, OAS3	226	4	9653	21.356194690265486	1.0	1.0	0.9830188679245283
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	7	3.0434782608695654	0.09050237527754353	P2RX7, MARCO, CD40, PLAUR, ILK, GAS6, TNF	226	133	9653	2.2480204937121564	1.0	1.0	0.9830188679245283
GOTERM_BP_DIRECT	GO:0032720~negative regulation of tumor necrosis factor production	4	1.7391304347826086	0.09143101416526038	ELF4, NOD2, GAS6, LILRB4	226	46	9653	3.7141208156983456	1.0	1.0	0.9830188679245283
GOTERM_BP_DIRECT	GO:1900017~positive regulation of cytokine production involved in inflammatory response	3	1.3043478260869565	0.0921292047249864	NOD2, TICAM1, TNF	226	22	9653	5.8244167337087696	1.0	1.0	0.9830188679245283
GOTERM_BP_DIRECT	GO:0032480~negative regulation of type I interferon production	3	1.3043478260869565	0.0921292047249864	TYROBP, DHX58, XAF1	226	22	9653	5.8244167337087696	1.0	1.0	0.9830188679245283
UP_SEQ_FEATURE	REPEAT:TPR 5	4	1.7391304347826086	0.09237016521394789	IFIT5, IFIT1, IFIT3, IFIT2	226	47	9821	3.698361890416117	1.0	1.0	1.0
GOTERM_CC_DIRECT	GO:0005765~lysosomal membrane	10	4.3478260869565215	0.09280384620076904	SCARB2, IFITM3, TM9SF1, IFITM1, DRAM1, SORT1, LAMP3, PSEN2, ANKFY1, SLC2A6	229	234	9863	1.8405926921210765	0.9999999999990292	1.0	0.9858657243816255
UP_KW_CELLULAR_COMPONENT	KW-0496~Mitochondrion	25	10.869565217391305	0.0931332656408961	PANK2, KARS1, SRC, IFI6, TIMM10, NOD2, IFIT3, IFIH1, ALDH2, PDK3, SLC25A22, DECR1, GSDMD, ACOT9, RSAD2, SQOR, TICAM1, MRPL44, OAS1, SCO2, MSRB2, XAF1, SLC27A3, MICU1, CARS2	213	790	9254	1.3748737148630177	0.9467518967208715	0.5587995938453767	0.5587995938453767
UP_SEQ_FEATURE	ZN_FING:RING-type	6	2.608695652173913	0.09314312999831242	RNF114, TRIM5, TRIM26, TRIM21, TRIM22, PML	226	105	9821	2.4831858407079643	1.0	1.0	1.0
GOTERM_MF_DIRECT	GO:0000977~RNA polymerase II transcription regulatory region sequence-specific DNA binding	9	3.91304347826087	0.09383697173618069	ETV7, CASZ1, STAT1, IRF1, IRF2, ATF5, ASCL2, ATF3, ETV6	227	201	9808	1.9346439608126766	1.0	1.0	0.9980314960629921
GOTERM_BP_DIRECT	GO:0050830~defense response to Gram-positive bacterium	5	2.1739130434782608	0.09387752047849084	GSDMD, P2RX7, RIPK2, GBP2, TNF	226	74	9653	2.8859722554412817	1.0	1.0	0.9830188679245283
GOTERM_MF_DIRECT	GO:0003690~double-stranded DNA binding	5	2.1739130434782608	0.09441458504652978	AIM2, IFI16, STAT1, IFIT5, DDX60	227	75	9808	2.8804698972099856	1.0	1.0	0.9980314960629921
UP_KW_DISEASE	KW-0948~Aicardi-Goutieres syndrome	2	0.8695652173913043	0.0955991596816752	IFIH1, ADAR	66	5	3269	19.812121212121212	0.9867101169436986	1.0	1.0
UP_SEQ_FEATURE	DOMAIN:PH 2	3	1.3043478260869565	0.09655738914974206	ADAP2, PLEK, SNTB1	226	23	9821	5.668141592920354	1.0	1.0	1.0
UP_SEQ_FEATURE	DNA_BIND:ETS	3	1.3043478260869565	0.09655738914974206	ETV7, ELF4, ETV6	226	23	9821	5.668141592920354	1.0	1.0	1.0
INTERPRO	IPR000418:Ets_dom	3	1.3043478260869565	0.0965865995557765	ETV7, ELF4, ETV6	230	23	9994	5.667674858223062	1.0	1.0	0.9825653798256538
INTERPRO	IPR046328:ETS_fam	3	1.3043478260869565	0.0965865995557765	ETV7, ELF4, ETV6	230	23	9994	5.667674858223062	1.0	1.0	0.9825653798256538
GOTERM_MF_DIRECT	GO:0004197~cysteine-type endopeptidase activity	4	1.7391304347826086	0.09821699752109901	CASP5, CTSL, CASP1, CTSS	227	48	9808	3.600587371512482	1.0	1.0	0.9980314960629921
INTERPRO	IPR036179:Ig-like_dom_sf	11	4.782608695652174	0.09893733942078844	CEACAM1, BTN3A1, CD300A, SLAMF8, SECTM1, BTN3A3, CD300C, TAPBPL, LILRB4, MICB, TAPBP	230	274	9994	1.7444303395747383	1.0	1.0	0.9825653798256538
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	12	5.217391304347826	0.0992140071761687	P2RX7, CXCL10, CD40, IFI16, TNFAIP6, RIPK2, CYBB, TLR7, TICAM1, TNF, RELB, NFKBIB	226	304	9653	1.6860153702841174	1.0	1.0	0.9830188679245283
GOTERM_BP_DIRECT	GO:0045671~negative regulation of osteoclast differentiation	3	1.3043478260869565	0.09940938577370986	MAFB, TNFAIP6, LILRB4	226	23	9653	5.571181223547518	1.0	1.0	0.9830188679245283
UP_KW_MOLECULAR_FUNCTION	KW-0030~Aminoacyl-tRNA synthetase	3	1.3043478260869565	0.09975345260939016	KARS1, CARS2, WARS1	150	24	6656	5.546666666666667	0.9969105544552568	0.9144066489194097	0.9144066489194097
